都道府県名,municipality,oaza,aza,街区符号・地番,座標系番号,Ｘ座標,Ｙ座標,latitude,longitude,住居表示フラグ,代表フラグ,更新前履歴フラグ,更新後履歴フラグ
愛知県,東浦町,大字緒川,九俵池,3,7,-112494.1,-18482,34.985809,136.964223,0,1,0,0
愛知県,東浦町,大字緒川,平成,23,7,-113790.8,-18344,34.974122,136.965763,0,1,0,0
愛知県,東浦町,大字緒川,稗田,1,7,-112956.6,-18380.4,34.981641,136.965347,0,1,0,0
愛知県,東浦町,大字緒川,西川,1,7,-113012.8,-18434,34.981133,136.96476,0,1,0,0
愛知県,東浦町,大字藤江,トウズ,1,7,-116233,-18389.7,34.952106,136.965316,0,1,0,0
愛知県,東浦町,大字緒川,重右山,1,7,-113405,-18383.7,34.9776,136.96532,0,1,0,0
愛知県,東浦町,大字石浜,廻間,1,7,-114195.3,-18397.5,34.970474,136.965185,0,1,0,0
愛知県,東浦町,大字生路,大砂除,5,7,-115742,-18332.7,34.956533,136.965929,0,1,0,0
愛知県,東浦町,大字石浜,平鳥,82,7,-115614.3,-18410,34.957681,136.96508,0,1,0,0
愛知県,東浦町,大字森岡,松原,71,7,-111077,-18388,34.998586,136.965221,0,1,0,0
愛知県,東浦町,大字藤江,上廻間,92,7,-116769.8,-18369,34.947265,136.965554,0,1,0,0
愛知県,東浦町,大字緒川,蓮池,29,7,-113320,-18397.2,34.978366,136.96517,0,1,0,0
愛知県,東浦町,大字石浜,西平地,1,7,-114949.1,-18370.7,34.963679,136.965496,0,1,0,0
愛知県,東浦町,大字森岡,荒子,1,7,-111164,-18312.2,34.997802,136.966052,0,1,0,0
愛知県,東浦町,大字森岡,下山之上,18,7,-111447.8,-18375,34.995243,136.965373,0,1,0,0
愛知県,東浦町,大字生路,梨ノ木,15,7,-115909.8,-18305.5,34.955019,136.966231,0,1,0,0
愛知県,東浦町,大字藤江,上満,12,7,-117178,-18328,34.943587,136.966012,0,1,0,0
愛知県,東浦町,大字生路,狐洞,6,7,-116139.3,-18315.2,34.952952,136.96613,0,1,0,0
愛知県,東浦町,大字石浜,平林,71,7,-114677.8,-18324.7,34.966126,136.965993,0,1,0,0
愛知県,東浦町,大字石浜,庚申坊,3,7,-114177.1,-18319,34.97064,136.966046,0,1,0,0
愛知県,東浦町,大字藤江,皆栄町,26,7,-117842.1,-18327.5,34.937601,136.966033,0,1,0,0
愛知県,東浦町,大字藤江,三丁,9,7,-116453.8,-18273,34.950118,136.9666,0,1,0,0
愛知県,東浦町,大字藤江,前田,77,7,-117021.3,-18314.7,34.945,136.966154,0,1,0,0
愛知県,東浦町,大字緒川,金十根,8,7,-112205.6,-18326.7,34.988411,136.965916,0,1,0,0
愛知県,東浦町,大字藤江,南栄町,1,7,-118166.3,-17927.4,34.934685,136.970419,0,1,0,0
愛知県,東浦町,大字緒川,遠藤畑,1,7,-112391.8,-18309.2,34.986733,136.966114,0,1,0,0
愛知県,東浦町,大字森岡,藤後,27,7,-110942.1,-18257.7,34.999803,136.966645,0,1,0,0
愛知県,東浦町,大字緒川,屋敷参区,82,7,-113098.6,-18330.5,34.980362,136.965895,0,1,0,0
愛知県,東浦町,大字石浜,北庚申坊,6,7,-113941.1,-18310,34.972766,136.966139,0,1,0,0
愛知県,東浦町,大字森岡,段上,33,7,-111383,-18286.7,34.995829,136.966338,0,1,0,0
愛知県,東浦町,大字石浜,障戸,5,7,-113859.6,-18216.7,34.973505,136.96716,0,1,0,0
愛知県,東浦町,大字森岡,岡田,1,7,-111934.8,-18241,34.990855,136.96685,0,1,0,0
愛知県,東浦町,大字藤江,酉新田,97,7,-117408.6,-18237.7,34.94151,136.967005,0,1,0,0
愛知県,東浦町,大字石浜,青木,62,7,-114393.8,-18255,34.968687,136.966752,0,1,0,0
愛知県,東浦町,大字緒川,屋敷弐区,87,7,-112937.3,-18268.2,34.981816,136.966575,0,1,0,0
愛知県,東浦町,大字緒川,古城,1,7,-113301.3,-18247.9,34.978537,136.966805,0,1,0,0
愛知県,東浦町,大字藤江,大坪,29,7,-116562.8,-18225.7,34.949134,136.967118,0,1,0,0
愛知県,東浦町,大字緒川,羽城,1,7,-113409.6,-18243.2,34.977561,136.966859,0,1,0,0
愛知県,東浦町,大字石浜,下庚申坊,40,7,-114189,-18226.2,34.970534,136.967061,0,1,0,0
愛知県,東浦町,大字緒川,宝前庵,1,7,-112396.5,-18221,34.986694,136.967079,0,1,0,0
愛知県,東浦町,大字緒川,屋敷壱区,67,7,-112638.6,-18183.2,34.98451,136.967499,0,1,0,0
愛知県,東浦町,大字生路,上ノ山,43,7,-115339.1,-18205,34.960168,136.967319,0,1,0,0
愛知県,東浦町,大字森岡,新屋敷,15,7,-111552.5,-18200.5,34.994303,136.967286,0,1,0,0
愛知県,東浦町,大字緒川,下出口,7,7,-113411.8,-18160.5,34.977542,136.967763,0,1,0,0
愛知県,東浦町,大字森岡,取手,68,7,-111271.8,-18201,34.996831,136.967275,0,1,0,0
愛知県,東浦町,大字石浜,中平地,17,7,-115275.3,-18213.4,34.960743,136.967227,0,1,0,0
愛知県,東浦町,大字生路,傍示松,1,7,-115779.3,-18112.7,34.956201,136.96834,0,1,0,0
愛知県,東浦町,大字石浜,須賀,1,7,-114807.1,-18172.5,34.964964,136.967664,0,1,0,0
愛知県,東浦町,大字藤江,前新田,3,7,-117448.6,-18046,34.941153,136.969107,0,1,0,0
愛知県,東浦町,大字生路,小太郎,1,7,-116028.3,-18082.2,34.953955,136.968678,0,1,0,0
愛知県,東浦町,大字森岡,岡田川,63,7,-111901.5,-18182.4,34.991157,136.967491,0,1,0,0
愛知県,東浦町,大字緒川,天白,1,7,-112336.8,-18087,34.987234,136.968546,0,1,0,0
愛知県,東浦町,大字生路,西畑,1,7,-115605.3,-18162,34.957768,136.967795,0,1,0,0
愛知県,東浦町,大字石浜,平地,1,7,-115060.5,-18099.2,34.962681,136.96847,0,1,0,0
愛知県,東浦町,大字石浜,前浜,36,7,-114553.6,-18147.9,34.96725,136.967928,0,1,0,0
愛知県,東浦町,大字石浜,岐路,59,7,-113999.6,-18114.7,34.972244,136.968279,0,1,0,0
愛知県,東浦町,大字緒川,宮戸,6,7,-112160.3,-18081,34.988826,136.968608,0,1,0,0
愛知県,東浦町,大字生路,狭間,57,7,-115280.1,-18122.9,34.960701,136.968218,0,1,0,0
愛知県,東浦町,大字藤江,柳牛,25,7,-116631.6,-18054,34.948518,136.969,0,1,0,0
愛知県,東浦町,大字森岡,池端,1,7,-111545.6,-18099,34.994365,136.968398,0,1,0,0
愛知県,東浦町,大字石浜,芦間,1,7,-114100.6,-18093.4,34.971333,136.968514,0,1,0,0
愛知県,東浦町,大字藤江,折戸,1,7,-117060.8,-18093.4,34.944648,136.968579,0,1,0,0
愛知県,東浦町,大字森岡,前田,39,7,-111738.6,-18083.7,34.992626,136.96857,0,1,0,0
愛知県,東浦町,大字藤江,下廻間,41,7,-116886.6,-18112.7,34.946218,136.968363,0,1,0,0
愛知県,東浦町,大字森岡,一町田,1,7,-111820.1,-18049.7,34.991892,136.968943,0,1,0,0
愛知県,東浦町,大字森岡,栄北,52,7,-111196.8,-18038.7,34.997512,136.969051,0,1,0,0
愛知県,東浦町,大字石浜,行田,1,7,-114896.8,-17970.7,34.964157,136.969875,0,1,0,0
愛知県,東浦町,大字石浜,御保田,1,7,-114728.6,-17975.9,34.965674,136.969816,0,1,0,0
愛知県,東浦町,大字緒川,八郎兵衛,1,7,-113359.1,-18025.7,34.97802,136.969241,0,1,0,0
愛知県,東浦町,大字森岡,浜田,75,7,-111739.1,-18032.7,34.992623,136.969128,0,1,0,0
愛知県,東浦町,大字生路,池下,13,7,-116292.1,-18013.2,34.951579,136.969439,0,1,0,0
愛知県,東浦町,大字緒川,下汐田,17,7,-113447.3,-18028.7,34.977224,136.96921,0,1,0,0
愛知県,東浦町,大字緒川,塩田,29,7,-112026.1,-18007.4,34.990036,136.969412,0,1,0,0
愛知県,東浦町,大字緒川,家下,16,7,-113219.3,-18003.2,34.979281,136.969482,0,1,0,0
愛知県,東浦町,大字石浜,片山,5,7,-115040.8,-17981.2,34.962859,136.969763,0,1,0,0
愛知県,東浦町,大字緒川,古川,14,7,-111930.5,-18001.9,34.990898,136.96947,0,1,0,0
愛知県,東浦町,大字森岡,南古新田,36,7,-111501.1,-17970.5,34.994768,136.969804,0,1,0,0
愛知県,東浦町,大字石浜,中央,8,7,-113888.3,-17985.9,34.97325,136.969687,0,1,0,0
愛知県,東浦町,大字生路,森腰,1,7,-115771.3,-18018,34.956274,136.969377,0,1,0,0
愛知県,東浦町,大字緒川,東栄町,108,7,-113556.1,-17978,34.976244,136.969765,0,1,0,0
愛知県,東浦町,大字藤江,午新田,1,7,-117445.6,-17928,34.941183,136.970396,0,1,0,0
愛知県,東浦町,大字藤江,ヤンチャ,1,7,-117054.8,-17885.5,34.944707,136.970855,0,1,0,0
愛知県,東浦町,大字緒川,浜田,5,7,-113448.1,-17878.4,34.97722,136.970855,0,1,0,0
愛知県,東浦町,大字生路,弁財,2,7,-116097.1,-17939.7,34.953339,136.97024,0,1,0,0
愛知県,東浦町,大字藤江,稲栄一区,52,7,-116876.8,-17850.4,34.946311,136.971236,0,1,0,0
愛知県,東浦町,大字緒川,竹塚,8,7,-112950.1,-17939,34.981707,136.970179,0,1,0,0
愛知県,東浦町,大字石浜,中子新田,51,7,-114490,-17943.2,34.967827,136.970167,0,1,0,0
愛知県,東浦町,大字石浜,下子新田,1,7,-114559.6,-17938.4,34.967199,136.970223,0,1,0,0
愛知県,東浦町,大字石浜,なかね,11,7,-114439.6,-17932,34.96828,136.97029,0,1,0,0
愛知県,東浦町,大字藤江,亥子新田,1,7,-117185.1,-17824.2,34.943531,136.971529,0,1,0,0
愛知県,東浦町,大字生路,生片山,47,7,-115204.5,-17889.7,34.961387,136.970768,0,1,0,0
愛知県,東浦町,大字緒川,北新田,40,7,-112747.5,-17901.2,34.983536,136.970589,0,1,0,0
愛知県,東浦町,大字緒川,上家左川,125,7,-112689.3,-17892.4,34.984059,136.970686,0,1,0,0
愛知県,東浦町,大字石浜,戌新田,25,7,-114805.6,-17902.2,34.964981,136.970623,0,1,0,0
愛知県,東浦町,大字緒川,十王郭,4,7,-112349,-17818.2,34.987129,136.971489,0,1,0,0
愛知県,東浦町,大字緒川,申新田弐区,40,7,-113056.6,-17895.7,34.980749,136.970656,0,1,0,0
愛知県,東浦町,大字生路,前田,3,7,-116136.1,-17833.9,34.952989,136.9714,0,1,0,0
愛知県,東浦町,大字藤江,川北,1,7,-117602.8,-17729.9,34.939768,136.97257,0,1,0,0
愛知県,東浦町,大字石浜,川尻,1,7,-115080.1,-17767.4,34.962508,136.972105,0,1,0,0
愛知県,東浦町,大字森岡,古川,39,7,-111870.1,-17778,34.991447,136.971922,0,1,0,0
愛知県,東浦町,大字緒川,申新田壱区,62,7,-113359.8,-17799.7,34.978017,136.971715,0,1,0,0
愛知県,東浦町,大字生路,門田,59,7,-115919.3,-17835,34.954943,136.971383,0,1,0,0
愛知県,東浦町,大字藤江,名切,11,7,-116572.3,-17751.5,34.949058,136.972311,0,1,0,0
愛知県,東浦町,大字生路,坂下,62,7,-115729.8,-17790.4,34.956651,136.971868,0,1,0,0
愛知県,東浦町,大字生路,浜田,22,7,-115222.1,-17781.2,34.96123,136.971958,0,1,0,0
愛知県,東浦町,大字緒川,宗六浜,71,7,-112484.6,-17717.4,34.985908,136.972599,0,1,0,0
愛知県,東浦町,大字緒川,旭,54,7,-112855.3,-17784.9,34.982565,136.971867,0,1,0,0
愛知県,東浦町,大字緒川,昭和二区,36,7,-112281,-17685.5,34.987744,136.972944,0,1,0,0
愛知県,東浦町,大字石浜,成実新田八ノ切,11,7,-114909,-17651.5,34.964055,136.973372,0,1,0,0
愛知県,東浦町,大字藤江,皆栄新田,170,7,-117909.3,-17676.5,34.937005,136.973161,0,1,0,0
愛知県,東浦町,大字緒川,昭和一区,21,7,-111872.6,-17612.2,34.991427,136.973737,0,1,0,0
愛知県,東浦町,大字森岡,葭野,18,7,-110877.8,-17443,35.000397,136.97557,0,1,0,0
愛知県,東浦町,大字緒川,中家左川,26,7,-112772.8,-17591.2,34.983311,136.973986,0,1,0,0
愛知県,東浦町,大字生路,浜起,20,7,-115480.3,-17630.2,34.958905,136.973616,0,1,0,0
愛知県,東浦町,大字緒川,下家左川,55,7,-112672.1,-17534.9,34.98422,136.974602,0,1,0,0
愛知県,東浦町,大字生路,矢崎,8,7,-116457.6,-17647.7,34.950094,136.973444,0,1,0,0
愛知県,東浦町,大字生路,折戸,28,7,-115705.1,-17591.5,34.956879,136.974045,0,1,0,0
愛知県,東浦町,大字生路,生栄五区,1,7,-116401.3,-17562.7,34.950603,136.974376,0,1,0,0
愛知県,東浦町,大字生路,生川尻,1,7,-115348.6,-17578.5,34.960092,136.974179,0,1,0,0
愛知県,東浦町,大字生路,生栄一区,30,7,-115481,-17544,34.9589,136.97456,0,1,0,0
愛知県,東浦町,大字藤江,稲栄二区,37,7,-116846.1,-17432,34.946596,136.975816,0,1,0,0
愛知県,東浦町,大字藤江,稲栄三区,25,7,-117171.8,-17510.2,34.943657,136.974964,0,1,0,0
愛知県,東浦町,大字石浜,大曲輪,131,7,-115061.1,-17490.5,34.962685,136.975137,0,1,0,0
愛知県,東浦町,大字緒川,臨時,10,7,-112638.8,-17510.4,34.984521,136.974869,0,1,0,0
愛知県,東浦町,大字生路,鍋屋新田,1,7,-116323.3,-17551.2,34.951307,136.9745,0,1,0,0
愛知県,東浦町,大字生路,西午新田,33,7,-115961.3,-17436,34.954571,136.975753,0,1,0,0
愛知県,東浦町,大字生路,新々田,79,7,-116144.5,-17508.2,34.952919,136.974966,0,1,0,0
愛知県,東浦町,大字生路,生栄四区,33,7,-116134.8,-17454.5,34.953007,136.975555,0,1,0,0
愛知県,東浦町,大字生路,東午新田,97,7,-115495,-17436.4,34.958776,136.975739,0,1,0,0
愛知県,東浦町,大字藤江,五号地,31,7,-117015,-17351,34.945075,136.976705,0,1,0,0
愛知県,東浦町,大字生路,生栄二区,9,7,-115577.6,-17260.2,34.958033,136.977669,0,1,0,0
愛知県,東浦町,大字緒川,三角,17,7,-112700.8,-17453,34.983964,136.975499,0,1,0,0
愛知県,東浦町,大字緒川,流作,11,7,-112378.1,-17288.4,34.986876,136.977294,0,1,0,0
愛知県,東浦町,大字石浜,北成実,1,7,-113829.1,-17268.7,34.973795,136.977541,0,1,0,0
愛知県,東浦町,大字森岡,洲崎,1,7,-110993.1,-17208.5,34.999363,136.97814,0,1,0,0
愛知県,東浦町,大字緒川,古流作,1,7,-112891.5,-17306.7,34.982247,136.977105,0,1,0,0
愛知県,東浦町,大字緒川,辰新田壱区,1,7,-113251.6,-17146.2,34.979002,136.97887,0,1,0,0
愛知県,東浦町,大字生路,,13,7,-116466.1,-17165.4,34.950026,136.978726,0,1,0,0
愛知県,東浦町,大字石浜,中成実,20,7,-114253,-17217.7,34.969976,136.978106,0,1,0,0
愛知県,東浦町,大字森岡,巳成,107,7,-111931,-17133.7,34.990909,136.978981,0,1,0,0
愛知県,東浦町,大字森岡,下々浜,6,7,-112022.1,-17125.9,34.990087,136.979068,0,1,0,0
愛知県,東浦町,大字森岡,外新切,27,7,-111566,-16946,34.994202,136.981028,0,1,0,0
愛知県,東浦町,大字生路,生栄三区,6,7,-115563.1,-17089.5,34.958167,136.979538,0,1,0,0
愛知県,東浦町,大字緒川,東新町,33,7,-113444.3,-17148.7,34.977266,136.978846,0,1,0,0
愛知県,東浦町,大字森岡,浜酉南,11,7,-111864.3,-17106.5,34.991509,136.979276,0,1,0,0
愛知県,東浦町,大字森岡,蓮池,3,7,-111042.8,-17079.4,34.998916,136.979557,0,1,0,0
愛知県,東浦町,大字森岡,三洲道,41,7,-111045.5,-16989.4,34.998894,136.980543,0,1,0,0
愛知県,東浦町,大字森岡,新割木,2,7,-111052.8,-19171,34.998789,136.956644,0,1,0,0
愛知県,東浦町,大字森岡,下割木,3,7,-110932.1,-19111,34.999879,136.957298,0,1,0,0
